name, bar, transaction_id, item, quantity, price
Nona Fasano,Slowly Shirley,296315,Paulaner,5,4.49
Nona Fasano,Slowly Shirley,296315,Carlsberg Export,2,5.49
Nona Fasano,Slowly Shirley,296315,Beef Taco,10,3.99
Wilber Leighton,Zack’s Oak Bar & Restaurant,641533,Michelob Ultra,4,3.49
Danyelle Hatchell,Vaughan’s Public House,523884,Anchor Steam,1,4.75
Danyelle Hatchell,Vaughan’s Public House,523884,Heineken Premium Light Lager,4,2.89
Danyelle Hatchell,Vaughan’s Public House,523884,Rolling Rock Extra Pale,2,2.99
Danyelle Hatchell,Vaughan’s Public House,523884,Carlsberg Export,2,3.99
Danyelle Hatchell,Vaughan’s Public House,523884,Corona Extra,4,2.49
Danyelle Hatchell,Vaughan’s Public House,523884,Natural Light,8,2.49
Danyelle Hatchell,Vaughan’s Public House,523884,Guiness Extra Stout,1,2.69
Rachal Mattes,Northern Soul,481969,Yuengling Premium Beer,5,1.99
Rachal Mattes,Northern Soul,481969,90 Minute IPA,3,4.25
Rachal Mattes,Northern Soul,481969,Pilsner Urquell,1,1.99
Alysa Laplant,Bar Goto,155423,Coors Light,2,1.49
Alysa Laplant,Bar Goto,155423,Pabst Blue Ribbon,1,1.99
Darin Weekes,McSorley’s Old Ale House,720585,Corona Light,1,3.49
Darin Weekes,McSorley’s Old Ale House,720585,Samuel Adams Octoberfest,5,3.49
Darin Weekes,McSorley’s Old Ale House,720585,Corona Light,5,3.49
Sharilyn Mciver,Cooper’s Union,143376,Carlsberg Export,1,3.99
Sharilyn Mciver,Cooper’s Union,143376,Tsingtao Beer,2,2.99
Arvilla Netto,The Press,897603,Keystone Light,3,2.49
Arvilla Netto,The Press,897603,Yuengling Traditional Amber Lager,3,2.99
Angla Stookey,Dante,467156,Bud Lite Platinum,4,1.49
Angla Stookey,Dante,467156,Corona Light,2,1.49
Angla Stookey,Dante,467156,Anchor Steam,2,3.75
Audrey Piccolo,The Honeywell,472488,Corona Extra,1,2.49
Audrey Piccolo,The Honeywell,472488,Landshark,5,3.99
Tomi Hibbitts,Mace,400813,Rolling Rock Extra Pale Ale,9,3.49
Tomi Hibbitts,Mace,400813,Redhook Long Hammer IPA,5,3.49
Tomi Hibbitts,Mace,400813,Bud Lite,5,2.49
Tomi Hibbitts,Mace,400813,Pabst Blue Ribbon,6,2.99
Tomi Hibbitts,Mace,400813,Lagunitas IPA,1,2.99
Tomi Hibbitts,Mace,400813,Michelob Original Lager,7,3.49
Wendolyn Pedraza,Bar5,159738,Lagunitas IPA,1,3.49
Wendolyn Pedraza,Bar5,159738,Molson Canadian Lager,2,4.49
Wendolyn Pedraza,Bar5,159738,Keystone Light,3,2.99
Wendolyn Pedraza,Bar5,159738,Landshark,1,4.49
Jeremiah Strange,Pouring Ribbons,602194,Grolsch Premium Lager,2,2.99
Ashlyn Dildy,Holiday Cocktail Lounge,493544,60 Minute IPA,5,3.99
Ashlyn Dildy,Holiday Cocktail Lounge,493544,Landshark,2,2.99
Ashlyn Dildy,Holiday Cocktail Lounge,493544,Paulaner,3,1.99
Ashlyn Dildy,Holiday Cocktail Lounge,493544,Hofbraü Oktoberfestbier,4,2.49
Jessia Flippin,Employees Only,547686,Natural Light,1,2.49
Jessia Flippin,Employees Only,547686,Labatt Blue,4,2.99
Jessia Flippin,Employees Only,547686,Negra Modelo,2,2.49
Jessia Flippin,Employees Only,547686,Budweiser,4,2.99
Jessia Flippin,Employees Only,547686,Coors Light,2,2.49
Jessia Flippin,Employees Only,547686,Budweiser,1,2.99
Charley Wolfgang,Cooper’s Union,352644,Bud Lite Platinum,3,2.49
Charley Wolfgang,Cooper’s Union,352644,Carlsberg Export,9,3.99
Charley Wolfgang,Cooper’s Union,352644,Dos Equis Amber Lager,3,2.99
Charley Wolfgang,Cooper’s Union,352644,Bud Lite Platinum,3,2.49
Shanon Kyle,Finnegan’s Pub,551567,Labatt Blue Light,5,2.99
Shanon Kyle,Finnegan’s Pub,551567,Labatt Blue,5,2.99
Shanon Kyle,Finnegan’s Pub,551567,Miller Lite,4,2.49
Shanon Kyle,Finnegan’s Pub,551567,Yuengling Traditional Amber Lager,4,2.99
Letha Taliaferro,Louise & Jerry’s,922714,Amstel Lager,1,4.99
Letha Taliaferro,Louise & Jerry’s,922714,Pabst Blue Ribbon,8,2.99
Letha Taliaferro,Louise & Jerry’s,922714,Newcastle Brown Ale,1,3.49
Era Thorington,Cork City,731601,Dos Equis Amber Lager,3,2.99
Era Thorington,Cork City,731601,Hoegaarden Original White Ale,5,3.49
Era Thorington,Cork City,731601,Grolsch Premium Lager,2,2.99
Era Thorington,Cork City,731601,Sapporo Premium Lager,3,3.49
Era Thorington,Cork City,731601,Heineken Premium Light Lager,3,2.89
Genevieve Schrage,Grand Vin,440056,Anchor Steam,5,5.25
Genevieve Schrage,Grand Vin,440056,Foster’s Lager,3,4.49
Genevieve Schrage,Grand Vin,440056,Cheese Fries,1,3.99
Micheline Lipka,Cooper’s Union,513637,Miller High Life,5,2.49
Micheline Lipka,Cooper’s Union,513637,Shock Top Belgian White,2,3.99
Micheline Lipka,Cooper’s Union,513637,Tsingtao Beer,1,2.99
Micheline Lipka,Cooper’s Union,513637,Dos Equis Amber Lager,3,2.99
Micheline Lipka,Cooper’s Union,513637,Bud Lite Platinum,1,2.49
Micheline Lipka,Cooper’s Union,513637,Negra Modelo,1,2.49
Trisha Schurg,Bar5,643321,Foster’s Lager,5,4.49
Trisha Schurg,Bar5,643321,Lagunitas IPA,2,3.49
Trisha Schurg,Bar5,643321,Coors Light,4,2.99
Trisha Schurg,Bar5,643321,Keystone Light,2,2.99
Trisha Schurg,Bar5,643321,Carlsberg Export,3,4.49
Trisha Schurg,Bar5,643321,Dos Equis Amber Lager,1,3.49
Davida Riley,Bar5,732629,Keystone Light,4,2.99
Davida Riley,Bar5,732629,Foster’s Lager,3,4.49
Davida Riley,Bar5,732629,Lagunitas IPA,2,3.49
Davida Riley,Bar5,732629,Molson Canadian Lager,5,4.49
Sharmaine Boren,Louise & Jerry’s,670733,Lagunitas IPA,3,2.99
Sharmaine Boren,Louise & Jerry’s,670733,Coors Light,5,2.49
Sharmaine Boren,Louise & Jerry’s,670733,Shiner Bock,3,3.99
Sharmaine Boren,Louise & Jerry’s,670733,Lagunitas IPA,4,2.99
Sharmaine Boren,Louise & Jerry’s,670733,Hoegaarden Original White Ale,4,3.49
Jami Wojtowicz,The Press,848054,Rolling Rock Extra Pale,5,2.99
Lavone Hickox,McSorley’s Old Ale House,971964,Landshark,2,4.99
Lavone Hickox,McSorley’s Old Ale House,971964,Corona Light,1,3.49
Lavone Hickox,McSorley’s Old Ale House,971964,Corona Light,3,3.49
Lavone Hickox,McSorley’s Old Ale House,971964,Samuel Adams Octoberfest,5,3.49
Lavone Hickox,McSorley’s Old Ale House,971964,Samuel Adams Octoberfest,5,3.49
Evia Miltenberger,Holiday Cocktail Lounge,942482,Guiness Draught,4,1.95
Evia Miltenberger,Holiday Cocktail Lounge,942482,Samuel Adams Boston Lager,5,1.49
Evia Miltenberger,Holiday Cocktail Lounge,942482,Loaded Fries,5,2.99
Evia Miltenberger,Holiday Cocktail Lounge,942482,Tsingtao Beer,1,1.99
Dorthey Coots,The Press,130665,Grolsch Premium Lager,4,2.99
Dorthey Coots,The Press,130665,Labatt Blue,4,2.99
Elenore Brigance,Wilton House,759655,Newcastle Brown Ale,4,3.49
Xavier Marinelli,Bar5,281526,Foster’s Lager,4,4.49
Xavier Marinelli,Bar5,281526,Foster’s Lager,2,4.49
Xavier Marinelli,Bar5,281526,Landshark,4,4.49
Xavier Marinelli,Bar5,281526,Carlsberg Export,5,4.49
Xavier Marinelli,Bar5,281526,Dos Equis Amber Lager,4,3.49
Xavier Marinelli,Bar5,281526,Molson Canadian Lager,3,4.49
Patrica Crowder,The NoMad Bar,974212,Heineken Light Lager,1,4.39
Patrica Crowder,The NoMad Bar,974212,Samuel Adams Octoberfest,1,3.99
Patrica Crowder,The NoMad Bar,974212,Hofbraü Oktoberfestbier,5,4.99
Patrica Crowder,The NoMad Bar,974212,Labatt Blue,5,4.49
Colby Boatwright,Pilsner Haus & Biergarden,360564,Hofbraü Oktoberfestbier,1,4.99
Colby Boatwright,Pilsner Haus & Biergarden,360564,Tecate,3,3.99
Colby Boatwright,Pilsner Haus & Biergarden,360564,Shrimp Taco,10,3.99
Colby Boatwright,Pilsner Haus & Biergarden,360564,Western Burger,5,7.49
Colby Boatwright,Pilsner Haus & Biergarden,360564,Shiner Bock,3,5.49
Colby Boatwright,Pilsner Haus & Biergarden,360564,Beef Taco,5,3.99
Colby Boatwright,Pilsner Haus & Biergarden,360564,Steak Taco,2,3.99
Janine Roiger,Phoenix Bar and Grille,400777,Corona Extra,3,2.49
Janine Roiger,Phoenix Bar and Grille,400777,Pabst Blue Ribbon,4,2.99
Jazmine Greve,Mace,160728,Amstel Lager,1,4.99
Jazmine Greve,Mace,160728,Natural Ice,5,2.49
Jazmine Greve,Mace,160728,Redhook Long Hammer IPA,5,3.49
Jazmine Greve,Mace,160728,Samuel Adams Octoberfest,3,2.49
Jazmine Greve,Mace,160728,Rolling Rock Extra Pale Ale,4,3.49
Monserrate Romine,The Dead Rabbit,864937,Guiness Draught,3,3.95
Monserrate Romine,The Dead Rabbit,864937,Hofbraü Original,2,4.49
Monserrate Romine,The Dead Rabbit,864937,Tecate,2,3.49
Monserrate Romine,The Dead Rabbit,864937,Corona Light,2,3.49
Eliseo Morra,The Dead Rabbit,699759,Busch,3,4.99
Eliseo Morra,The Dead Rabbit,699759,Coors Light,5,3.49
Eliseo Morra,The Dead Rabbit,699759,Hofbraü Original,2,4.49
Eliseo Morra,The Dead Rabbit,699759,60 Minute IPA,1,5.99
Eliseo Morra,The Dead Rabbit,699759,Paulaner,3,3.99
Eliseo Morra,The Dead Rabbit,699759,Corona Light,3,3.49
Shamika Marlar,Vaughan’s Public House,745662,Corona Extra,4,2.49
Shamika Marlar,Vaughan’s Public House,745662,Heineken Premium Light Lager,4,2.89
Ileen Mcentee,Employees Only,640486,Natural Light,1,2.49
Ileen Mcentee,Employees Only,640486,Carlsberg Export,1,3.99
Ileen Mcentee,Employees Only,640486,Heineken Premium Light Lager,4,2.89
Ileen Mcentee,Employees Only,640486,Guiness Draught,4,2.95
Ileen Mcentee,Employees Only,640486,Michelob Light,4,3.49
Ileen Mcentee,Employees Only,640486,Pilsner Urquell,2,2.99
Ileen Mcentee,Employees Only,640486,Sierra Nevada Pale Ale,5,2.49
Ilona Reding,McSorley’s Old Ale House,870266,Landshark,1,4.99
Ilona Reding,McSorley’s Old Ale House,870266,Samuel Adams Octoberfest,5,3.49
Ilona Reding,McSorley’s Old Ale House,870266,Coors Light,5,3.49
Ileen Mcentee,L BAR,229598,Heineken Premium Light Lager,4,2.89
Ileen Mcentee,L BAR,229598,Carlsberg Export,3,3.99
Ileen Mcentee,L BAR,229598,Bud Lite,2,2.49
Wendy Lorentzen,Finnegan’s Pub,695861,Rolling Rock Extra Pale,4,2.99
Wendy Lorentzen,Finnegan’s Pub,695861,Lagunitas IPA,5,2.99
Wendy Lorentzen,Finnegan’s Pub,695861,Yuengling Traditional Amber Lager,9,2.99
Wendy Lorentzen,Finnegan’s Pub,695861,Miller Lite,5,2.49
Wendy Lorentzen,Finnegan’s Pub,695861,Michelob Light,1,3.49
Wendy Lorentzen,Finnegan’s Pub,695861,Fat Tire Belgian Style Ale,1,2.99
Mathilde Folks,Mace,987034,Natural Ice,4,2.49
Mathilde Folks,Mace,987034,Busch,1,3.99
Mathilde Folks,Mace,987034,Michelob Original Lager,3,3.49
Mathilde Folks,Mace,987034,Coors Light,5,2.49
Mathilde Folks,Mace,987034,Guiness Draught,1,2.95
Mathilde Folks,Mace,987034,Samuel Adams Boston Lager,3,2.49
Mathilde Folks,Mace,987034,Amstel Lager,3,4.99
Pat Kuehl,Aldo Sohm Wine Bar,393419,Corona Light,4,2.49
Pat Kuehl,Aldo Sohm Wine Bar,393419,Carlsberg Export,2,3.99
Pat Kuehl,Aldo Sohm Wine Bar,393419,Coors Banquet,3,2.49
Synthia Lavigne,Dante,185400,Corona Light,3,1.49
Synthia Lavigne,Dante,185400,Busch,5,2.99
Synthia Lavigne,Dante,185400,120 Minute IPA,10,4.49
Synthia Lavigne,Dante,185400,Corona Light,5,1.49
Synthia Lavigne,Dante,185400,Bud Lite Platinum,4,1.49
Juliette Hervey,Maison Premiere,738053,Keystone Light,1,2.49
Juliette Hervey,Maison Premiere,738053,Guiness Draught,4,2.95
Juliette Hervey,Maison Premiere,738053,Beck’s,3,5.95
Debera Maisch,Tørst,866964,Beck’s,5,5.45
Debera Maisch,Tørst,866964,Amstel Lager,1,4.49
Julianne Saeger,The Winston,654119,Bud Lite Platinum,3,1.99
Julianne Saeger,The Winston,654119,Amstel Lager,2,4.49
Julianne Saeger,The Winston,654119,Michelob Original Lager,1,2.99
Julianne Saeger,The Winston,654119,Negra Modelo,3,1.99
Lori Stott,Mulligan’s,592976,Coors Light,3,2.99
Lori Stott,Mulligan’s,592976,Stella Artois,1,3.49
Karolyn Griffin,The Blind Pig Pizza,389367,Coors Banquet,2,2.49
Karolyn Griffin,The Blind Pig Pizza,389367,Michelob Original Lager,8,3.49
Miguelina Sick,Aldo Sohm Wine Bar,395427,Coors Banquet,1,2.49
Miguelina Sick,Aldo Sohm Wine Bar,395427,Guiness Extra Stout,3,2.69
Miguelina Sick,Aldo Sohm Wine Bar,395427,Samuel Adams Boston Lager,10,2.49
Miguelina Sick,Aldo Sohm Wine Bar,395427,Hofbraü Oktoberfestbier,1,3.49
Miguelina Sick,Aldo Sohm Wine Bar,395427,Rolling Rock Extra Pale Ale,5,3.49
Miguelina Sick,Aldo Sohm Wine Bar,395427,Iced Tea,5,1.99
Miguelina Sick,Aldo Sohm Wine Bar,395427,Fries,5,2.99
Cleotilde Bedsole,Pilsner Haus & Biergarden,297588,Busch,3,5.49
Cleotilde Bedsole,Pilsner Haus & Biergarden,297588,Bud Lite Platinum,5,3.99
Cleotilde Bedsole,Pilsner Haus & Biergarden,297588,Sierra Nevada Pale Ale,1,3.99
Cleotilde Bedsole,Pilsner Haus & Biergarden,297588,Budweiser,5,4.49
Cleotilde Bedsole,Pilsner Haus & Biergarden,297588,Shiner Bock,3,5.49
Cleotilde Bedsole,Pilsner Haus & Biergarden,297588,120 Minute IPA,4,6.99
Ivette Stem,Black Bear Bar & Grill,281314,Yuengling Traditional Amber Lager,2,2.49
Ivette Stem,Black Bear Bar & Grill,281314,Paulaner,5,2.49
Ivette Stem,Black Bear Bar & Grill,281314,Miller Lite,2,1.99
Katrice Capasso,Pouring Ribbons,776495,Carlsberg Export,3,3.99
Katrice Capasso,Pouring Ribbons,776495,Grolsch Premium Lager,8,2.99
Katrice Capasso,Pouring Ribbons,776495,Foster’s Lager,4,3.99
Katrice Capasso,Pouring Ribbons,776495,Bud Lite Platinum,4,2.49
Katrice Capasso,Pouring Ribbons,776495,Molson Canadian Lager,2,3.99
George Ragsdale,Blind Tiger Ale House,492018,Stella Artois,2,3.49
George Ragsdale,Blind Tiger Ale House,492018,Anchor Steam,3,5.25
George Ragsdale,Blind Tiger Ale House,492018,Pabst Blue Ribbon,1,3.49
George Ragsdale,Blind Tiger Ale House,492018,Sweet Potato Fries,5,4.49
Miki Leclaire,Mace,517176,Lagunitas IPA,5,2.99
Miki Leclaire,Mace,517176,Anchor Steam,1,4.75
Miki Leclaire,Mace,517176,Bud Lite,5,2.49
Miki Leclaire,Mace,517176,Samuel Adams Boston Lager,3,2.49
Miki Leclaire,Mace,517176,Amstel Lager,1,4.99
Miki Leclaire,Mace,517176,Michelob Original Lager,4,3.49
Gordon Duchesne,The Russian Lady,361998,Bud Lite Platinum,5,2.49
Gordon Duchesne,The Russian Lady,361998,Heineken Light Lager,5,2.89
Gordon Duchesne,The Russian Lady,361998,Bud Lite,5,2.49
Gordon Duchesne,The Russian Lady,361998,Yuengling Traditional Amber Lager,3,2.99
Gordon Duchesne,The Russian Lady,361998,Labatt Blue,2,2.99
Gordon Duchesne,The Russian Lady,361998,60 Minute IPA,4,4.99
Gordon Duchesne,The Russian Lady,361998,Pilsner Urquell,1,2.99
Gordon Duchesne,The Russian Lady,361998,Coors Light,2,2.49
Leslee Ortegon,The Winston,460282,Miller High Life,1,1.99
Leslee Ortegon,The Winston,460282,Yuengling Traditional Amber Lager,5,2.49
Leslee Ortegon,The Winston,460282,Amstel Lager,1,4.49
Leslee Ortegon,The Winston,460282,Bud Lite,5,1.99
Leslee Ortegon,The Winston,460282,Tecate,3,1.99
Jonnie Scheu,Dear Irving,533454,Dos Equis Amber Lager,1,4.49
Jonnie Scheu,Dear Irving,533454,Budweiser,1,4.49
Jonnie Scheu,Dear Irving,533454,Yuengling Premium Beer,3,4.49
Jonnie Scheu,Dear Irving,533454,Coors Banquet,5,3.99
Tasia Kempf,Zack’s Oak Bar & Restaurant,679205,Coors Light,2,2.49
Tasia Kempf,Zack’s Oak Bar & Restaurant,679205,Pabst Blue Ribbon,6,2.99
Tasia Kempf,Zack’s Oak Bar & Restaurant,679205,Amstel Lager,2,4.99
Tasia Kempf,Zack’s Oak Bar & Restaurant,679205,Molson Canadian Lager,5,3.99
Tasia Kempf,Zack’s Oak Bar & Restaurant,679205,Sapporo Premium Lager,4,3.49
Tasia Kempf,Zack’s Oak Bar & Restaurant,679205,Pabst Blue Ribbon,5,2.99
Tasia Kempf,Zack’s Oak Bar & Restaurant,679205,Pabst Blue Ribbon,5,2.99
Tasia Kempf,Zack’s Oak Bar & Restaurant,679205,Sapporo Premium Lager,1,3.49
Azzie Breese,Black Bear Bar & Grill,206383,Corona Light,1,1.99
Azzie Breese,Black Bear Bar & Grill,206383,Paulaner,2,2.49
Azzie Breese,Black Bear Bar & Grill,206383,Dos Equis Amber Lager,5,2.49
Azzie Breese,Black Bear Bar & Grill,206383,Michelob Light,4,2.99
Azzie Breese,Black Bear Bar & Grill,206383,Yuengling Traditional Amber Lager,2,2.49
Azzie Breese,Black Bear Bar & Grill,206383,Keystone Light,1,1.99
Jose Berube,The Shepherd & the Knucklehead,138309,Tecate,2,2.49
Jose Berube,The Shepherd & the Knucklehead,138309,Lagunitas IPA,5,2.99
Jose Berube,The Shepherd & the Knucklehead,138309,Tsingtao Beer,1,2.99
Leandra Andrus,Rocking Horse Saloon,903060,Hoegaarden Original White Ale,3,3.49
Leandra Andrus,Rocking Horse Saloon,903060,Keystone Light,5,2.49
Leandra Andrus,Rocking Horse Saloon,903060,Yuengling Traditional Amber Lager,4,2.99
Leandra Andrus,Rocking Horse Saloon,903060,Busch,2,3.99
Leandra Andrus,Rocking Horse Saloon,903060,Michelob Original Lager,5,3.49
Chong Scarborough,Angel’s Share,873149,Anchor Steam,1,6.25
Chong Scarborough,Angel’s Share,873149,Shiner Bock,4,5.49
Chong Scarborough,Angel’s Share,873149,Corona Light,4,3.99
Twana Lago,L BAR,471639,Samuel Adams Boston Lager,2,2.49
Cheryll Grant,Death & Company,107033,Landshark,1,3.49
Cheryll Grant,Death & Company,107033,Sierra Nevada Pale Ale,5,1.99
Cheryll Grant,Death & Company,107033,Sweet Potato Fries,3,3.49
Cheryll Grant,Death & Company,107033,Rose,1,4.49
Jeffery Mcrae,Cork City,485333,Grolsch Premium Lager,3,2.99
Jeffery Mcrae,Cork City,485333,Newcastle Brown Ale,4,3.49
Aubrey Cada,Federal Cafe,714265,Natural Light,3,2.99
Aubrey Cada,Federal Cafe,714265,Corona Light,1,2.99
Aubrey Cada,Federal Cafe,714265,Rolling Rock Extra Pale Ale,3,3.99
Aubrey Cada,Federal Cafe,714265,Blue Moon Belgian White,3,4.49
Garfield Rieger,Dante,143436,Bud Lite Platinum,2,1.49
Garfield Rieger,Dante,143436,Stella Artois,5,1.99
Garfield Rieger,Dante,143436,Redhook Long Hammer IPA,2,2.49
Garfield Rieger,Dante,143436,Miller Lite,4,1.49
Lanny Sy,The Russian Lady,774831,Budweiser,5,2.99
Lanny Sy,The Russian Lady,774831,Amstel Lager,4,4.99
Lanny Sy,The Russian Lady,774831,Yuengling Traditional Amber Lager,3,2.99
Viva Camire,Rocking Horse Saloon,291986,Stella Artois,3,2.99
Viva Camire,Rocking Horse Saloon,291986,Michelob Light,3,3.49
Viva Camire,Rocking Horse Saloon,291986,Michelob Original Lager,1,3.49
Viva Camire,Rocking Horse Saloon,291986,Busch,3,3.99
Viva Camire,Rocking Horse Saloon,291986,Fountain Drink,5,1.99
Rosamaria Isherwood,Pig’s Eye Pub,619386,Natural Ice,4,2.99
Rosamaria Isherwood,Pig’s Eye Pub,619386,Hofbraü Original,4,3.99
Rosamaria Isherwood,Pig’s Eye Pub,619386,Molson Canadian Lager,2,4.49
Rosamaria Isherwood,Pig’s Eye Pub,619386,Natural Light,4,2.99
Rosamaria Isherwood,Pig’s Eye Pub,619386,Amstel Lager,1,5.49
Rosamaria Isherwood,Pig’s Eye Pub,619386,Labatt Blue Light,2,3.49
Adina Tewksbury,Louise & Jerry’s,994170,Sapporo Premium Lager,1,3.49
Adina Tewksbury,Louise & Jerry’s,994170,Molson Canadian Lager,5,3.99
Adina Tewksbury,Louise & Jerry’s,994170,Hoegaarden Original White Ale,4,3.49
Adina Tewksbury,Louise & Jerry’s,994170,Fat Tire Belgian Style Ale,5,2.99
Adina Tewksbury,Louise & Jerry’s,994170,Natural Ice,5,2.49
Stephane You,Moran’s,167504,Coors Banquet,5,3.99
Stephane You,Moran’s,167504,Corona Light,1,3.99
Eugenio Stong,Pig’s Eye Pub,615838,Labatt Blue Light,3,3.49
Eugenio Stong,Pig’s Eye Pub,615838,Lagunitas IPA,4,3.49
Eugenio Stong,Pig’s Eye Pub,615838,Amstel Lager,1,5.49
Janine Roiger,Phoenix Bar and Grille,491863,Corona Extra,5,2.49
Janine Roiger,Phoenix Bar and Grille,491863,Miller High Life,8,2.49
Janine Roiger,Phoenix Bar and Grille,491863,Natural Ice,4,2.49
Thalia Littrell,DC’s Tavern,461074,Busch,5,4.99
Thalia Littrell,DC’s Tavern,461074,Samuel Adams Octoberfest,2,3.49
Thalia Littrell,DC’s Tavern,461074,Hoegaarden Original White Ale,8,4.49
Thalia Littrell,DC’s Tavern,461074,Natural Light,3,3.49
Angla Stookey,Please Don't Tell,845003,Anchor Steam,5,6.25
Angla Stookey,Please Don't Tell,845003,Labatt Blue,4,4.49
Angla Stookey,Please Don't Tell,845003,Keystone Light,3,3.99
Ollie Risher,Holiday Cocktail Lounge,435760,Rolling Rock Extra Pale,3,1.99
Ollie Risher,Holiday Cocktail Lounge,435760,Samuel Adams Boston Lager,2,1.49
Ollie Risher,Holiday Cocktail Lounge,435760,Landshark,4,2.99
Ollie Risher,Holiday Cocktail Lounge,435760,Pabst Blue Ribbon,4,1.99
Ollie Risher,Holiday Cocktail Lounge,435760,Labatt Blue,2,1.99
Bart No,The NoMad Bar,826368,Grolsch Premium Lager,1,4.49
Bart No,The NoMad Bar,826368,Sapporo Premium Lager,2,4.99
Bart No,The NoMad Bar,826368,Lagunitas IPA,3,4.49
Bart No,The NoMad Bar,826368,90 Minute IPA,2,6.75
Bart No,The NoMad Bar,826368,Paulaner,3,4.49
Bart No,The NoMad Bar,826368,Shiner Bock,2,5.49
Mikaela Nosal,Cork City,552837,60 Minute IPA,1,4.99
Mikaela Nosal,Cork City,552837,Dos Equis Amber Lager,4,2.99
Mikaela Nosal,Cork City,552837,Shock Top Belgian White,5,3.99
Mikaela Nosal,Cork City,552837,Guiness Extra Stout,5,2.69
Mikaela Nosal,Cork City,552837,90 Minute IPA,5,5.25
Mikaela Nosal,Cork City,552837,Newcastle Brown Ale,1,3.49
Mikaela Nosal,Cork City,552837,Sapporo Premium Lager,1,3.49
Craig Mitschke,Moran’s,329352,Heineken Light Lager,9,4.39
Craig Mitschke,Moran’s,329352,Coors Banquet,3,3.99
Craig Mitschke,Moran’s,329352,120 Minute IPA,2,6.99
Craig Mitschke,Moran’s,329352,Miller High Life,4,3.99
Craig Mitschke,Moran’s,329352,Sweet Potato Fries,2,5.49
Craig Mitschke,Moran’s,329352,Tsingtao Beer,2,4.49
Christal Richarson,Carpe Diem Pub & Restaurant,294353,Guiness Draught,5,2.45
Christal Richarson,Carpe Diem Pub & Restaurant,294353,Miller Lite,1,1.99
Christal Richarson,Carpe Diem Pub & Restaurant,294353,Coors Light,2,1.99
Christal Richarson,Carpe Diem Pub & Restaurant,294353,Negra Modelo,5,1.99
Christal Richarson,Carpe Diem Pub & Restaurant,294353,Michelob Original Lager,5,2.99
Mayra Newbold,Tørst,193652,Fat Tire Belgian Style Ale,5,2.49
Mayra Newbold,Tørst,193652,Keystone Light,1,1.99
Mayra Newbold,Tørst,193652,Samuel Adams Octoberfest,4,1.99
