transaction_id,drinker_name,bar_name,time,date,subtotal,tip,total
493886,Ariana Olson,Carpe Diem Pub & Restaurant,17:15:54,2018-11-24,42.36,5.86,51.18
709878,Ariana Olson,Carpe Diem Pub & Restaurant,00:07:48,2018-11-20,46.11,6.57,55.91
822205,Ariana Olson,Carpe Diem Pub & Restaurant,13:30:37,2018-11-9,32.63,5.54,40.46
921217,Ariana Olson,Carpe Diem Pub & Restaurant,20:51:24,2018-11-29,67.31,11.17,83.19
984270,Ariana Olson,Grand Vin,19:04:21,2018-11-23,63.03,7.52,74.96
818744,Ariana Olson,Wilton House,22:41:13,2018-11-17,5.98,0.86,7.26
767741,Arianne Almeda,Bar5,18:41:59,2018-11-9,94.75,14.29,115.67
277755,Arianne Almeda,Black Bear Bar & Grill,16:05:49,2018-11-30,12.45,1.63,14.95
547645,Arianne Almeda,Black Bear Bar & Grill,16:27:11,2018-11-18,18.42,2.68,22.39
638658,Arianne Almeda,Cork City,21:27:16,2018-11-16,79.84,15.57,101
817186,Arianne Almeda,DC's Tavern,15:49:18,2018-11-2,74.34,9.55,89.09
814027,Arianne Almeda,McSorley's Old Ale House,23:11:20,2018-11-12,27.43,5.21,34.56
421000,Ariel Lomax,Cooper's Union,21:47:26,2018-11-2,51.33,7.28,62.2
944434,Ariel Lomax,The NoMad Bar,17:45:49,2018-11-23,144.25,18.66,173.01
570239,Arielle Gash,Carpe Diem Pub & Restaurant,17:14:27,2018-11-12,21.43,3.3,26.23
811837,Arielle Gash,Moran's,22:16:24,2018-11-9,82.82,15.18,103.79
918154,Arielle Gash,Zack's Oak Bar & Restaurant,19:54:19,2018-11-10,62.33,11.71,78.4
834443,Arlie Pinion,Black Bear Bar & Grill,16:16:33,2018-11-2,35.38,4.79,42.65
854859,Arlie Pinion,Pilsner Haus & Biergarden,19:21:25,2018-11-15,130.23,19.67,159.02
257109,Arlie Pinion,The Shepherd & the Knucklehead,11:56:03,2018-11-11,14.45,2.75,18.21
614573,Arlie Pinion,The Shepherd & the Knucklehead,01:11:10,2018-11-6,12.96,2.13,16
648306,Arlie Pinion,The Shepherd & the Knucklehead,07:32:26,2018-11-8,15.74,3,19.84
787603,Arlie Pinion,The Shepherd & the Knucklehead,22:50:58,2018-11-30,39.62,5.01,47.4
885582,Arlie Pinion,The Shepherd & the Knucklehead,16:25:51,2018-11-6,4.98,0.99,6.32
971009,Arlie Pinion,The Shepherd & the Knucklehead,22:49:33,2018-11-5,75.04,12.41,92.71
756497,Aron Parchman,Death & Company,12:53:30,2018-11-29,41.32,5.15,49.36
331849,Aron Parchman,Finnegan's Pub,00:25:26,2018-11-10,50.46,7.73,61.72
289521,Aron Parchman,Phoenix Bar and Grille,21:19:26,2018-11-24,22.27,3,26.82
862252,Aron Parchman,Side Bar,21:27:47,2018-11-12,63.3,8.02,75.75
487304,Aron Parchman,The Pig and Parrot,16:26:09,2018-11-25,94.78,14.73,116.14
588118,Arthur Minks,DC's Tavern,17:42:34,2018-11-24,53.37,8.12,65.23
665523,Arthur Minks,Federal Cafe,21:56:52,2018-11-24,36.39,4.85,43.79
759563,Arthur Minks,McSorley's Old Ale House,21:02:16,2018-11-17,83.29,10.88,100
854426,Arvilla Netto,Dante,21:26:48,2018-11-5,26.07,4.01,31.91
754640,Arvilla Netto,Louise & Jerry's,16:24:09,2018-11-3,67.79,9.19,81.73
764292,Arvilla Netto,Mayahuel,00:06:00,2018-11-27,12.96,2.1,15.97
721562,Arvilla Netto,Slowly Shirley,15:17:30,2018-11-1,74.15,9.28,88.62
897603,Arvilla Netto,The Press,16:29:53,2018-11-2,16.44,2.92,20.51
774095,Ashanti Cambre,Northern Soul,23:10:52,2018-11-29,17.96,2.24,21.46
876688,Ashanti Cambre,Phoenix Bar and Grille,19:24:28,2018-11-17,34.87,4.74,42.05
152675,Ashanti Cambre,The Ale House,11:03:36,2018-11-9,59.09,11.05,74.28
155304,Ashanti Cambre,The Ale House,21:51:36,2018-11-23,33.38,5.61,41.33
206536,Ashanti Cambre,The Ale House,21:39:22,2018-11-3,31.41,4.61,38.22
208590,Ashanti Cambre,The Ale House,12:04:56,2018-11-25,24.42,2.85,28.98
236192,Ashanti Cambre,The Ale House,23:39:20,2018-11-9,9.96,1.7,12.36
275775,Ashanti Cambre,The Ale House,20:05:19,2018-11-13,43.86,8.16,55.09
335008,Ashanti Cambre,The Ale House,22:14:00,2018-11-23,29.39,3.41,34.86
467361,Ashanti Cambre,The Ale House,20:16:36,2018-11-15,56.31,10,70.25
532391,Ashanti Cambre,The Ale House,22:20:44,2018-11-20,38.4,4.09,45.18
913082,Ashanti Cambre,The Ale House,22:32:25,2018-11-2,56.81,10.64,71.43
971494,Ashanti Cambre,The Ale House,22:28:09,2018-11-2,42.34,8.29,53.59
636370,Ashanti Cambre,The Pig and Parrot,17:10:49,2018-11-29,59.85,7.1,71.14
880609,Ashlie Vantassel,The Blind Pig Pizza,23:04:48,2018-11-2,48.13,5.24,56.74
493544,Ashlyn Dildy,Holiday Cocktail Lounge,17:49:36,2018-11-22,41.86,8.05,52.84
593447,Ashlyn Dildy,Maison Premiere,16:12:29,2018-11-16,45.86,8.3,57.37
139315,Asley Molino,Moran's,17:30:28,2018-11-10,30.83,4.25,37.24
802719,Asley Molino,Pouring Ribbons,19:05:32,2018-11-23,51.81,7.04,62.48
827078,Asley Molino,Tørst,21:14:18,2018-11-8,53.84,10.43,68.04
215517,Athena Charlesworth,Employees Only,23:24:19,2018-11-18,41.06,6.56,50.5
394525,Athena Charlesworth,Employees Only,17:34:06,2018-11-22,16.44,2.05,19.64
222201,Athena Charlesworth,G.Millz Boken Roadhouse,00:39:25,2018-11-15,3.45,0.49,4.18
240599,Aubrey Cada,Federal Cafe,00:30:00,2018-11-8,109.2,20.47,137.31
714265,Aubrey Cada,Federal Cafe,20:01:12,2018-11-2,37.4,4.63,44.65
443834,Aubrey Cada,Pig's Eye Pub,00:10:57,2018-11-19,87.77,11.25,105.17
557103,Aubrey Cada,Pig's Eye Pub,19:01:26,2018-11-18,33.91,4.03,40.32
559121,Aubrey Cada,Pig's Eye Pub,17:22:04,2018-11-1,14.95,2.43,18.43
689580,Aubrey Cada,Pig's Eye Pub,21:29:36,2018-11-1,44.9,5.12,53.17
864510,Aubrey Cada,Pig's Eye Pub,20:29:18,2018-11-5,59.85,8.18,72.22
134976,Aubrey Cada,Vaughan's Public House,23:52:22,2018-11-29,7.67,1.12,9.32
227293,Aubrey Cada,Vaughan's Public House,11:26:13,2018-11-30,104.23,14.07,125.59
236969,Aubrey Cada,Vaughan's Public House,17:54:58,2018-11-27,41.48,4.6,48.98
419242,Aubrey Cada,Vaughan's Public House,20:57:15,2018-11-3,71.06,8.65,84.68
442791,Aubrey Cada,Vaughan's Public House,19:50:28,2018-11-9,20.52,2.69,24.65
536019,Aubrey Cada,Vaughan's Public House,11:48:33,2018-11-12,5.95,0.63,7
614892,Aubrey Cada,Vaughan's Public House,12:15:49,2018-11-16,52.32,7.85,63.84
641481,Aubrey Cada,Vaughan's Public House,19:39:17,2018-11-17,87.82,17.07,111.04
648488,Aubrey Cada,Vaughan's Public House,22:32:26,2018-11-8,14.95,1.98,17.97
782880,Aubrey Cada,Vaughan's Public House,00:32:16,2018-11-8,79.82,8.78,94.18
820545,Aubrey Cada,Vaughan's Public House,21:54:25,2018-11-12,41.9,6.13,50.96
499444,Audrey Piccolo,Broken Shaker,19:21:34,2018-11-9,31.38,5.63,39.2
499813,Audrey Piccolo,Side Bar,00:07:49,2018-11-20,66.27,10.12,81.03
472488,Audrey Piccolo,The Honeywell,12:35:54,2018-11-13,22.44,3.01,27.02
240240,Audrie Westfall,Employees Only,20:32:58,2018-11-11,52.11,9.52,65.27
320002,Augustus Hassen,Dante,01:17:45,2018-11-12,1.49,0.26,1.85
328956,Augustus Hassen,McSorley's Old Ale House,20:20:30,2018-11-17,56.36,8.59,68.89
994346,Augustus Hassen,The Pig and Parrot,23:50:19,2018-11-8,3.99,0.5,4.77
676016,Augustus Hassen,The Press,12:09:38,2018-11-3,90.2,13.89,110.41
556542,Augustus Helget,Bar5,20:59:02,2018-11-26,22.43,3.96,27.96
459346,Augustus Helget,Cooper's Union,18:46:05,2018-11-9,52.82,7.99,64.51
397209,Augustus Helget,The Shepherd & the Knucklehead,16:52:50,2018-11-23,61.61,9.07,74.99
645274,Aurelia Bassett,Black Bear Bar & Grill,00:52:24,2018-11-26,31.39,5.94,39.53
668681,Aurelia Bassett,Black Bear Bar & Grill,00:03:12,2018-11-27,69.07,13.8,87.71
216698,Aurelia Bassett,Pilsner Haus & Biergarden,16:21:07,2018-11-8,90.33,11.16,107.81
483660,Aurelia Bassett,Pilsner Haus & Biergarden,20:18:45,2018-11-4,38.43,7.46,48.58
845614,Aurelia Bassett,Pilsner Haus & Biergarden,15:55:49,2018-11-3,25.44,4.05,31.27
917380,Aurelia Bassett,Pilsner Haus & Biergarden,20:21:13,2018-11-22,51.9,9.52,65.06
925541,Aurelia Bassett,Pilsner Haus & Biergarden,22:46:46,2018-11-29,29.93,3.66,35.69
827089,Aurelia Bassett,The Pig and Parrot,17:45:00,2018-11-29,17.96,2.78,22
563151,Aurelio Melrose,Dante,20:36:33,2018-11-12,16.43,2.07,19.65
116125,Aurelio Melrose,Death & Company,23:37:01,2018-11-23,61.31,8.73,74.33
360582,Aurelio Melrose,Holiday Cocktail Lounge,17:52:33,2018-11-25,11.82,2.33,14.98
774056,Ava Smolka,Blind Tiger Ale House,19:05:33,2018-11-12,38.8,6.45,47.97
605806,Ava Smolka,Employees Only,18:47:52,2018-11-25,21.68,2.36,25.56
364482,Ava Smolka,Slowly Shirley,00:53:59,2018-11-23,115.82,20.96,144.89
316062,Ava Smolka,The Press,18:31:45,2018-11-27,41.85,6.08,50.86
695101,Avis Christner,Pegu Club,15:57:09,2018-11-3,36.84,5.29,44.71
290158,Avis Christner,The Ale House,23:46:12,2018-11-13,22.44,2.68,26.69
240767,Avis Christner,Tørst,13:41:07,2018-11-23,31.38,3.15,36.72
102077,Avis Christner,Zack's Oak Bar & Restaurant,18:22:40,2018-11-3,25.93,2.72,30.46
648001,Ayanna Ehrmann,Grand Vin,08:50:57,2018-11-23,2.99,0.49,3.69
227658,Ayanna Ehrmann,Moran's,22:44:55,2018-11-12,8.78,1.58,10.98
147319,Ayanna Ehrmann,Nitecap,11:03:15,2018-11-22,21.43,4.23,27.16
248365,Ayanna Ehrmann,Nitecap,21:46:30,2018-11-17,18.69,2.22,22.22
206383,Azzie Breese,Black Bear Bar & Grill,17:44:06,2018-11-25,38.35,5.54,46.58
213658,Azzie Breese,Black Bear Bar & Grill,23:14:37,2018-11-16,14.43,2.17,17.61
427762,Azzie Breese,Black Bear Bar & Grill,21:55:44,2018-11-17,68.75,7.03,80.59
959033,Azzie Breese,Black Bear Bar & Grill,18:57:42,2018-11-23,33.34,4.89,40.56
232175,Azzie Breese,The Pig and Parrot,11:26:30,2018-11-25,86.31,11.45,103.8
267652,Azzie Breese,The Pig and Parrot,01:28:10,2018-11-17,91.29,17.65,115.33
338531,Azzie Breese,The Pig and Parrot,16:07:26,2018-11-16,229.12,28.43,273.59
166137,Azzie Breese,Wilton House,01:00:00,2018-11-23,48.39,5.95,57.73
764910,Azzie Breese,Wilton House,22:20:44,2018-11-20,17.43,2.15,20.8
733911,Babara Dempster,Aldo Sohm Wine Bar,22:29:21,2018-11-6,77.8,13.05,96.3
604082,Babara Dempster,Death & Company,15:21:22,2018-11-19,3.49,0.51,4.25
550533,Babara Dempster,The Ale House,11:35:20,2018-11-9,64.78,8.3,77.62
422417,Babara Dempster,Zack's Oak Bar & Restaurant,23:20:25,2018-11-24,19.44,3.11,23.91
441987,Bao Roberds,Aldo Sohm Wine Bar,16:41:08,2018-11-22,51.33,7.91,62.83
782603,Bao Roberds,Angel's Share,02:06:30,2018-11-24,59.35,10.07,73.57
597948,Bao Roberds,L BAR,01:55:51,2018-11-22,15.54,2.84,19.46
277502,Barbera Hirth,Employees Only,21:48:22,2018-11-23,50.24,8.43,62.19
111912,Barbera Hirth,Grand Vin,20:05:21,2018-11-11,15.96,3.01,20.09
454014,Barbera Hirth,The Honeywell,16:56:03,2018-11-2,51.86,6.27,61.76
450005,Barbera Hirth,The Shepherd & the Knucklehead,11:06:37,2018-11-22,42.81,7.53,53.34
581101,Barney Newbury,Bar Goto,16:38:54,2018-11-30,44.3,7.76,55.16
211977,Barney Newbury,Employees Only,07:50:39,2018-11-17,37.87,6.61,47.13
269859,Bart No,The NoMad Bar,17:39:18,2018-11-26,57.38,7.53,68.92
271161,Bart No,The NoMad Bar,20:36:51,2018-11-26,117.34,18.5,144.05
315714,Bart No,The NoMad Bar,22:50:51,2018-11-30,98.79,19.37,125.07
826368,Bart No,The NoMad Bar,21:50:36,2018-11-3,65.89,10.59,81.09
875718,Bart No,The NoMad Bar,16:28:09,2018-11-16,22.45,2.74,26.77
933222,Bart No,The NoMad Bar,21:23:45,2018-11-4,70.85,11.2,87.01
254336,Barton Toews,Finnegan's Pub,17:40:44,2018-11-17,28.9,5.52,36.44
627061,Barton Toews,Ghost Donkey,00:43:39,2018-11-10,34.08,4.68,41.14
475781,Barton Toews,Rocking Horse Saloon,11:54:08,2018-11-22,70.26,8.71,83.89
135603,Bee Sedgwick,Bar5,12:12:34,2018-11-17,127.19,23.69,159.79
600945,Bee Sedgwick,Pig's Eye Pub,00:06:00,2018-11-27,68.29,11.51,84.58
711957,Bee Sedgwick,Pig's Eye Pub,22:54:46,2018-11-30,69.32,8.63,82.8
994943,Bee Sedgwick,Pig's Eye Pub,20:40:32,2018-11-30,27.95,4.15,34.06
995942,Bee Sedgwick,Pig's Eye Pub,22:42:03,2018-11-29,119.68,17.78,145.84
856294,Bee Sedgwick,Rocking Horse Saloon,16:01:19,2018-11-6,55.82,7.56,67.29
624055,Bee Sedgwick,Vaughan's Public House,22:16:42,2018-11-16,77.31,10.92,93.64
626028,Bee Sedgwick,Vaughan's Public House,23:17:20,2018-11-3,36.71,3.82,43.1
760957,Bee Sedgwick,Vaughan's Public House,07:12:24,2018-11-16,31.6,3.53,37.34
134719,Belle Tow,Bar Goto,11:21:48,2018-11-24,7.91,1.23,9.7
488605,Belle Tow,Grand Vin,16:11:16,2018-11-16,74.83,13.86,93.93
135808,Belle Tow,Louise & Jerry's,10:18:25,2018-11-10,44.86,8.55,56.55
622557,Belle Tow,Pegu Club,20:22:04,2018-11-30,34.3,6.35,43.05
383291,Berenice Firth,Angel's Share,20:02:13,2018-11-17,38.41,4.4,45.5
835114,Berenice Firth,Dear Irving,23:24:59,2018-11-16,118.25,14.75,141.28
820897,Berenice Firth,Grand Vin,16:21:28,2018-11-29,10.98,1.9,13.64
152984,Berenice Firth,Mayahuel,17:58:01,2018-11-16,25.93,4.96,32.71
462558,Berenice Firth,Northern Soul,22:41:44,2018-11-24,37.8,6.39,46.83
315301,Berenice Firth,The Pig and Parrot,20:09:09,2018-11-17,74.33,11.34,90.87
140401,Bernie Pilcher,The Ale House,19:42:33,2018-11-11,23.89,2.94,28.5
612073,Berniece Pettigrew,Blind Tiger Ale House,16:47:05,2018-11-4,39.58,7.05,49.4
548777,Bethann Moller,Bar5,17:59:15,2018-11-2,101.25,18.95,127.28
328521,Betsey Ignacio,Aldo Sohm Wine Bar,00:42:54,2018-11-17,5.38,0.93,6.69
545877,Betsey Ignacio,Death & Company,22:50:40,2018-11-12,21.92,2.37,25.82
310567,Betsey Ignacio,The Shepherd & the Knucklehead,16:01:03,2018-11-4,35.88,6.11,44.5
411315,Betsy Sheaffer,Federal Cafe,23:23:48,2018-11-12,27.41,3.68,33.01
664033,Betsy Sheaffer,The Honeywell,00:52:39,2018-11-16,20.94,3.81,26.22
792381,Bettyann Stelter,Zack's Oak Bar & Restaurant,22:31:14,2018-11-10,49.36,8.51,61.33
530073,Bev Mund,Ghost Donkey,18:57:42,2018-11-12,29,3.07,34.1
531861,Bev Mund,Nitecap,16:27:17,2018-11-23,2.99,0.35,3.55
976276,Bianca Lytch,Carpe Diem Pub & Restaurant,11:38:19,2018-11-6,14.94,2.38,18.36
840104,Bianca Lytch,Zack's Oak Bar & Restaurant,11:31:23,2018-11-26,26.43,4.46,32.74
994681,Blake Guion,Pegu Club,21:42:46,2018-11-4,35.89,6.47,44.87
141434,Blake Guion,The Shepherd & the Knucklehead,03:00:00,2018-11-1,42.85,8.34,54.19
648450,Blake Guion,Vaughan's Public House,22:25:14,2018-11-11,60.83,7.08,72.17
121307,Blondell Amos,Bar5,23:27:21,2018-11-10,49.87,6.58,59.94
496639,Blondell Amos,Federal Cafe,23:26:49,2018-11-12,44.86,6.67,54.67
510796,Blondell Amos,Vaughan's Public House,22:11:20,2018-11-18,23.72,4.69,30.07
549591,Blondell Amos,Vaughan's Public House,20:48:09,2018-11-10,11.92,1.93,14.68
635107,Blondell Amos,Vaughan's Public House,23:58:30,2018-11-4,25.76,3.03,30.6
781092,Blondell Amos,Vaughan's Public House,16:07:50,2018-11-23,123.23,16.74,148.6
893734,Blondell Amos,Vaughan's Public House,17:45:56,2018-11-20,38.14,6.84,47.65
553084,Bok Sugar,Attaboy,17:58:55,2018-11-22,116.57,17.05,141.78
137026,Bok Sugar,Employees Only,16:24:44,2018-11-3,22.22,4.11,27.89
180863,Bok Sugar,Employees Only,22:06:44,2018-11-10,70.07,8.95,83.93
265791,Bok Sugar,Employees Only,22:45:47,2018-11-30,42.86,4.73,50.59
348776,Bok Sugar,Employees Only,22:22:04,2018-11-12,50.82,5.89,60.27
535086,Bok Sugar,Employees Only,17:04:10,2018-11-10,44.72,6.44,54.29
572027,Bok Sugar,Employees Only,17:37:21,2018-11-23,63.49,10.64,78.58
778175,Bok Sugar,Employees Only,15:08:28,2018-11-27,44.19,6.87,54.16
884813,Bok Sugar,Employees Only,18:59:05,2018-11-24,45.99,4.64,53.85
999562,Bok Sugar,Employees Only,23:37:42,2018-11-20,21.92,4.18,27.63
956497,Bok Sugar,Maison Premiere,20:01:16,2018-11-16,13.77,1.44,16.17
238965,Bok Sugar,Nitecap,22:47:59,2018-11-10,46.77,8.6,58.65
376639,Bok Sugar,Raines Law Room,22:50:40,2018-11-30,66.31,10.47,81.42
135791,Bok Sugar,The Honeywell,02:38:01,2018-11-30,123.11,19.25,150.98
633413,Bradford Mulder,Mace,19:51:03,2018-11-4,24.94,4.64,31.33
438788,Bradford Mulder,The Honeywell,19:49:21,2018-11-29,11.8,1.61,14.24
568276,Brant Rodi,The Blind Pig Pizza,21:39:13,2018-11-1,60.36,10.45,75.04
615363,Brant Rodi,The Blind Pig Pizza,21:33:21,2018-11-26,29.4,5.83,37.28
154600,Britney Tyre,Mace,18:59:36,2018-11-15,53.8,7.76,65.32
879014,Britney Tyre,Maison Premiere,18:35:53,2018-11-23,11.96,1.24,14.04
136658,Britney Tyre,The Russian Lady,17:29:40,2018-11-29,39.8,5.09,47.67
922456,Britta Bernardi,Zack's Oak Bar & Restaurant,16:22:39,2018-11-1,40.88,6.09,49.84
770019,Brooke Warner,Broken Shaker,19:38:36,2018-11-3,72.68,13.4,91.17
707647,Brooke Warner,The NoMad Bar,00:17:17,2018-11-18,54.88,7.11,65.83
750888,Brooke Warner,Vaughan's Public House,22:23:42,2018-11-22,14.95,1.92,17.92
993255,Bruna Mallery,L BAR,16:34:50,2018-11-10,38,4.84,45.5
283358,Bruna Mallery,Louise & Jerry's,12:21:40,2018-11-25,26.43,4.51,32.79
783387,Bruna Mallery,Please Don't Tell,23:01:18,2018-11-17,77.86,11.72,95.03
243034,Bruna Mallery,Rocking Horse Saloon,22:43:34,2018-11-24,22.43,2.56,26.56
701534,Bruna Mallery,Zack's Oak Bar & Restaurant,02:03:26,2018-11-26,81.74,14.07,101.54
563190,Bryon Furniss,Dear Irving,01:00:00,2018-11-10,127.72,24.76,161.42
570853,Bryon Furniss,L BAR,22:27:23,2018-11-3,44.75,5.22,53.1
120085,Bryon Furniss,Rocking Horse Saloon,22:42:56,2018-11-13,29.9,3.12,35.12
481493,Bryon Furniss,Rocking Horse Saloon,15:10:34,2018-11-17,54.34,10.41,68.55
440224,Buena Sowell,Mayahuel,16:29:49,2018-11-29,65.81,10.01,80.43
706980,Buena Sowell,Mayahuel,17:02:20,2018-11-5,44.9,5.42,53.46
730819,Buena Sowell,Mayahuel,16:28:46,2018-11-8,25.9,3.61,31.32
904279,Buena Sowell,Mayahuel,20:29:43,2018-11-20,53.84,10.13,67.74
537948,Bunny Wertz,Cork City,17:35:24,2018-11-3,82.64,10.97,99.39
301648,Bunny Wertz,The Ale House,13:31:44,2018-11-18,49.13,5.33,57.9
530214,Bunny Wertz,Wilton House,23:32:07,2018-11-17,62.37,8.61,75.34
795054,Calista Presler,Dear Irving,00:29:24,2018-11-30,112.25,19.03,139.13
333744,Calista Presler,Holiday Cocktail Lounge,12:58:14,2018-11-10,27.86,4.36,34.17
157296,Cameron Almaguer,Cork City,23:15:32,2018-11-6,22.94,2.85,27.4
129582,Cameron Almaguer,Slowly Shirley,22:14:54,2018-11-23,89.8,11.33,107.42
113624,Cameron Almaguer,The Russian Lady,00:19:22,2018-11-3,9.96,1.13,11.78
938156,Cami Weldon,Blind Tiger Ale House,23:12:00,2018-11-29,34.28,6.32,43
923889,Cami Weldon,Dante,01:00:00,2018-11-23,12.54,2.16,15.58
387441,Cami Weldon,Mulligan's,17:37:12,2018-11-29,45.86,7.99,57.07
517999,Cami Weldon,Mulligan's,18:01:40,2018-11-20,55.84,10.33,70.08
339898,Cami Weldon,Vaughan's Public House,00:06:41,2018-11-9,14.46,1.61,17.09
825370,Candace Mcalpin,Aldo Sohm Wine Bar,23:41:54,2018-11-8,91.38,10.25,108.03
342574,Candace Mcalpin,Moran's,18:00:50,2018-11-4,50.21,6.3,60.03
188675,Candace Mcalpin,Pouring Ribbons,18:59:23,2018-11-29,2.99,0.56,3.76
376614,Candace Mcalpin,The Winston,23:00:12,2018-11-16,25.88,2.91,30.61
449744,Candice Leinen,Bar5,18:27:03,2018-11-12,52.84,9.57,66.11
275412,Candice Leinen,Northern Soul,22:50:36,2018-11-17,1.89,0.32,2.34
424509,Candice Leinen,The Blind Pig Pizza,19:55:21,2018-11-23,14.94,2.45,18.44
664450,Candyce Treadwell,Mace,23:49:08,2018-11-12,58.3,10.12,72.5
511279,Candyce Treadwell,Phoenix Bar and Grille,17:22:39,2018-11-20,28.12,4.48,34.57
270159,Candyce Treadwell,The Shepherd & the Knucklehead,11:40:40,2018-11-8,7.47,1,8.99
929022,Cara Harner,The Aviary NYC,20:07:12,2018-11-23,44.77,6.91,54.82
894006,Cara Harner,The Pig and Parrot,21:11:51,2018-11-29,30.43,5.24,37.8
740255,Carleen Eastwood,L BAR,17:48:07,2018-11-18,41.66,7.06,51.64
625224,Carleen Eastwood,Rocking Horse Saloon,18:35:09,2018-11-24,100.23,17.74,124.99
658840,Carleen Eastwood,Rocking Horse Saloon,21:36:00,2018-11-27,61.82,10.82,76.97
947317,Carleen Eastwood,Rocking Horse Saloon,21:54:39,2018-11-16,31.91,3.59,37.73
372337,Carly Argo,Clover Club,18:45:14,2018-11-5,27.39,3.44,32.75
102389,Carly Argo,Dutch Kills,16:47:08,2018-11-9,49.71,5.94,59.13
513118,Carly Argo,Primo's,21:53:51,2018-11-5,26.39,3.58,31.82
135235,Carmelina Volpe,Aldo Sohm Wine Bar,15:55:15,2018-11-9,34.39,6.85,43.65
849968,Carmelina Volpe,Raines Law Room,17:04:00,2018-11-2,63.29,9.24,76.96
577664,Carmelina Volpe,Side Bar,17:24:24,2018-11-27,56.34,8.92,69.2
110889,Carolee Boltz,Dante,17:50:08,2018-11-5,50.61,8.21,62.36
206267,Carolee Boltz,Moran's,17:58:10,2018-11-1,6.99,0.93,8.41
783822,Carolee Boltz,Phoenix Bar and Grille,18:56:20,2018-11-10,40.37,4.66,47.85
816687,Carolee Studdard,Pilsner Haus & Biergarden,18:52:29,2018-11-23,28.93,3.9,34.86
529831,Carolina Burt,The NoMad Bar,22:50:14,2018-11-30,61.38,11.41,77.09
322210,Caroll Saari,Cork City,23:33:21,2018-11-12,22.44,3.96,27.97
177729,Caroll Saari,Louise & Jerry's,01:52:45,2018-11-1,25.92,4.16,31.89
978916,Caroll Saari,The Shepherd & the Knucklehead,22:21:48,2018-11-23,50.01,9.33,62.84
913395,Caroll Saari,Wilton House,18:39:53,2018-11-15,48.36,8.78,60.53
948177,Caron Caminiti,Nitecap,22:15:23,2018-11-8,38.28,5,45.96
944778,Caron Caminiti,Please Don't Tell,20:52:08,2018-11-10,60.96,10.12,75.35
494379,Caron Caminiti,Primo's,16:54:12,2018-11-23,71.15,14.17,90.3
427978,Caron Caminiti,The Pig and Parrot,21:04:12,2018-11-15,65.85,7.94,78.4
937429,Carroll Baine,Maison Premiere,20:25:54,2018-11-17,42.15,4.35,49.45
619639,Carroll Baine,The Honeywell,13:47:12,2018-11-23,50.32,8.83,62.68
238554,Carroll Baine,Tørst,22:34:51,2018-11-10,51.79,9.36,64.77
297363,Carroll Baine,Tørst,20:32:14,2018-11-4,61.81,10.71,76.84
521236,Carroll Baine,Tørst,16:37:35,2018-11-15,50.86,7.53,61.95
652224,Carroll Baine,Tørst,21:18:15,2018-11-13,30.41,3.94,36.48
698204,Carroll Baine,Tørst,17:42:32,2018-11-18,47.35,7.89,58.56
698793,Carroll Baine,Tørst,21:40:28,2018-11-6,16.35,2.91,20.4
787537,Carroll Baine,Tørst,17:31:13,2018-11-5,14.45,2.2,17.66
885672,Carroll Baine,Tørst,17:08:54,2018-11-16,30.73,5.32,38.2
701524,Casandra Lund,Bar Goto,11:50:35,2018-11-20,23.86,4.18,29.71
116577,Casandra Lund,Broken Shaker,22:50:55,2018-11-13,33.9,4,40.28
824003,Casey Schlager,Bar5,23:15:19,2018-11-15,81.31,15.81,102.81
152309,Casey Schlager,Pig's Eye Pub,14:59:31,2018-11-25,45.41,7.91,56.5
239588,Casey Schlager,Pig's Eye Pub,21:57:39,2018-11-15,71.1,13.31,89.39
404247,Casey Schlager,Pig's Eye Pub,11:39:40,2018-11-4,59.39,8.21,71.75
602318,Casey Schlager,Pig's Eye Pub,00:49:13,2018-11-15,17.94,3.05,22.24
662812,Casey Schlager,Pig's Eye Pub,18:47:39,2018-11-17,31.21,4.75,38.14
322274,Casey Schlager,Vaughan's Public House,18:46:34,2018-11-2,103.83,11.92,123.02
147354,Casimira Ammann,Northern Soul,11:07:25,2018-11-19,37.75,4.39,44.78
242641,Casimira Ammann,Northern Soul,17:47:39,2018-11-12,60.26,6.15,70.63
348890,Casimira Ammann,Northern Soul,18:47:51,2018-11-9,15.42,2.39,18.89
420016,Casimira Ammann,Northern Soul,17:48:44,2018-11-9,21.89,3.6,27.02
922516,Casimira Ammann,Northern Soul,18:42:11,2018-11-4,4.97,0.58,5.89
860260,Cassaundra Lebowitz,Dante,12:39:31,2018-11-3,47.9,7.59,58.84
926728,Cassaundra Lebowitz,Moran's,17:34:50,2018-11-2,70.83,10.72,86.51
637290,Cassaundra Lebowitz,Pouring Ribbons,18:32:38,2018-11-25,34.4,5.5,42.31
503676,Cassaundra Lebowitz,Raines Law Room,19:46:07,2018-11-13,88.1,10.7,104.96
929038,Cassaundra Lebowitz,The Ale House,11:12:13,2018-11-23,35.44,6.18,44.1
247118,Cassaundra Lebowitz,The Press,16:52:07,2018-11-12,15.44,1.65,18.17
909836,Cassi Radney,L BAR,17:31:32,2018-11-16,52.7,8.71,65.1
405967,Cassi Radney,Pig's Eye Pub,22:58:14,2018-11-4,48.89,5.76,58.07
271661,Cassi Radney,The Blind Pig Pizza,17:26:42,2018-11-2,72.83,11,88.93
199132,Cassi Radney,Vaughan's Public House,22:59:38,2018-11-29,83.73,16.02,105.61
