name,bar,transaction_id,subtotal,tip,total
Azzie Breese,Black Bear Bar & Grill,959033,33.34,0.2,42.76
Azzie Breese,The Pig and Parrot,232175,86.31,0.2,110.78
Azzie Breese,The Pig and Parrot,267652,91.29,0.12,109.05
Azzie Breese,The Pig and Parrot,338531,229.12,0.19,292.56
Azzie Breese,Wilton House,166137,48.39,0.17,60.75
Azzie Breese,Wilton House,764910,17.43,0.17,21.78
Babara Dempster,Aldo Sohm Wine Bar,733911,77.8,0.16,96.38
Babara Dempster,Death & Company,604082,3.49,0.11,4.16
Babara Dempster,The Ale House,550533,64.78,0.14,79.06
Babara Dempster,Zack’s Oak Bar & Restaurant,422417,19.44,0.1,22.96
Bao Roberds,Aldo Sohm Wine Bar,441987,51.33,0.19,65.36
Bao Roberds,Angel’s Share,782603,59.35,0.15,72.77
Bao Roberds,L BAR,597948,15.54,0.17,19.45
Barbera Hirth,Employees Only,277502,50.24,0.2,64.28
Barbera Hirth,Grand Vin,111912,15.96,0.18,20.2
Barbera Hirth,The Honeywell,454014,51.86,0.15,63.81
Barbera Hirth,The Shepherd & the Knucklehead,450005,42.81,0.17,53.68
Barney Newbury,Bar Goto,581101,44.3,0.15,54.58
Barney Newbury,Employees Only,211977,37.87,0.13,45.68
Bart No,The NoMad Bar,269859,57.38,0.11,68.39
Bart No,The NoMad Bar,271161,117.34,0.18,148.47
Bart No,The NoMad Bar,315714,98.79,0.16,122.23
Bart No,The NoMad Bar,826368,65.89,0.14,80.56
Bart No,The NoMad Bar,875718,22.45,0.2,28.8
Bart No,The NoMad Bar,933222,70.85,0.17,88.75
Barton Toews,Finnegan’s Pub,254336,28.9,0.15,35.56
Barton Toews,Ghost Donkey,627061,34.08,0.18,43.09
Barton Toews,Rocking Horse Saloon,475781,70.26,0.15,86.81
Bee Sedgwick,Bar5,135603,127.19,0.17,159.89
Bee Sedgwick,Pig’s Eye Pub,600945,68.29,0.17,85.38
Bee Sedgwick,Pig’s Eye Pub,711957,69.32,0.1,81.93
Bee Sedgwick,Pig’s Eye Pub,994943,27.95,0.1,32.99
Bee Sedgwick,Pig’s Eye Pub,995942,119.68,0.16,148.26
Bee Sedgwick,Rocking Horse Saloon,856294,55.82,0.15,68.87
Bee Sedgwick,Vaughan’s Public House,624055,77.31,0.11,91.59
Bee Sedgwick,Vaughan’s Public House,626028,36.71,0.13,44.24
Bee Sedgwick,Vaughan’s Public House,760957,31.6,0.18,39.74
Belle Tow,Bar Goto,134719,7.91,0.18,9.99
Belle Tow,Grand Vin,488605,74.83,0.17,93.89
Belle Tow,Louise & Jerry’s,135808,44.86,0.16,55.79
Belle Tow,Pegu Club,622557,34.3,0.13,41.47
Berenice Firth,Angel’s Share,383291,38.41,0.18,48.66
Berenice Firth,Dear Irving,835114,118.25,0.13,143.49
Berenice Firth,Grand Vin,820897,10.98,0.18,13.87
Berenice Firth,Mayahuel,152984,25.93,0.14,31.65
Berenice Firth,Northern Soul,462558,37.8,0.19,48.13
Berenice Firth,The Pig and Parrot,315301,74.33,0.18,93.76
Bernie Pilcher,The Ale House,140401,23.89,0.11,28.38
Berniece Pettigrew,Blind Tiger Ale House,612073,39.58,0.2,50.81
Bethann Moller,Bar5,548777,101.25,0.17,127.2
Betsey Ignacio,Aldo Sohm Wine Bar,328521,5.38,0.19,6.84
Betsey Ignacio,Death & Company,545877,21.92,0.19,27.93
Betsey Ignacio,The Shepherd & the Knucklehead,310567,35.88,0.16,44.62
Betsy Sheaffer,Federal Cafe,411315,27.41,0.15,33.78
Betsy Sheaffer,The Honeywell,664033,20.94,0.18,26.34
Bettyann Stelter,Zack’s Oak Bar & Restaurant,792381,49.36,0.19,62.72
Bev Mund,Ghost Donkey,530073,29,0.16,35.98
Bev Mund,Nitecap,531861,2.99,0.18,3.79
Bianca Lytch,Carpe Diem Pub & Restaurant,976276,14.94,0.2,19.12
Bianca Lytch,Zack’s Oak Bar & Restaurant,840104,26.43,0.12,31.53
Blake Guion,Pegu Club,994681,35.89,0.14,43.75
Blake Guion,The Shepherd & the Knucklehead,141434,42.85,0.14,52.33
Blake Guion,Vaughan’s Public House,648450,60.83,0.17,76.31
Blondell Amos,Bar5,121307,49.87,0.14,60.69
Blondell Amos,Federal Cafe,496639,44.86,0.12,53.91
Blondell Amos,Vaughan’s Public House,510796,23.72,0.17,29.71
Blondell Amos,Vaughan’s Public House,549591,11.92,0.18,15.02
Blondell Amos,Vaughan’s Public House,635107,25.76,0.1,30.43
Blondell Amos,Vaughan’s Public House,781092,123.23,0.15,151.06
Blondell Amos,Vaughan’s Public House,893734,38.14,0.16,47.32
Bok Sugar,Attaboy,553084,116.57,0.14,141.96
Bok Sugar,Employees Only,137026,22.22,0.18,28.17
Bok Sugar,Employees Only,180863,70.07,0.15,85.95
Bok Sugar,Employees Only,265791,42.86,0.12,51.16
Bok Sugar,Employees Only,348776,50.82,0.18,63.9
Bok Sugar,Employees Only,535086,44.72,0.14,54.47
Bok Sugar,Employees Only,572027,63.49,0.2,81.22
Bok Sugar,Employees Only,778175,44.19,0.12,53.13
Bok Sugar,Employees Only,884813,45.99,0.2,58.84
Bok Sugar,Employees Only,999562,21.92,0.17,27.38
Bok Sugar,Maison Premiere,956497,13.77,0.18,17.32
Bok Sugar,Nitecap,238965,46.77,0.2,59.96
Bok Sugar,Raines Law Room,376639,66.31,0.12,79.76
Bok Sugar,The Honeywell,135791,123.11,0.13,148.69
Bradford Mulder,Mace,633413,24.94,0.11,29.7
Bradford Mulder,The Honeywell,438788,11.8,0.14,14.37
Brant Rodi,The Blind Pig Pizza,568276,60.36,0.13,72.69
Brant Rodi,The Blind Pig Pizza,615363,29.4,0.14,35.84
Britney Tyre,Mace,154600,53.8,0.17,67.63
Britney Tyre,Maison Premiere,879014,11.96,0.11,14.19
Britney Tyre,The Russian Lady,136658,39.8,0.2,51.1
Britta Bernardi,Zack’s Oak Bar & Restaurant,922456,40.88,0.13,49.61
Brooke Warner,Broken Shaker,770019,72.68,0.17,91.27
Brooke Warner,The NoMad Bar,707647,54.88,0.2,70.34
Brooke Warner,Vaughan’s Public House,750888,14.95,0.14,18.2
Bruna Mallery,L BAR,993255,38,0.14,46.54
Bruna Mallery,Louise & Jerry’s,283358,26.43,0.13,31.97
Bruna Mallery,Please Don't Tell,783387,77.86,0.19,99.1
Bruna Mallery,Rocking Horse Saloon,243034,22.43,0.15,27.7
Bruna Mallery,Zack’s Oak Bar & Restaurant,701534,81.74,0.1,96.3
Bryon Furniss,Dear Irving,563190,127.72,0.11,152.14
Bryon Furniss,L BAR,570853,44.75,0.16,55.6
Bryon Furniss,Rocking Horse Saloon,120085,29.9,0.11,35.66
Bryon Furniss,Rocking Horse Saloon,481493,54.34,0.14,66.01
Buena Sowell,Mayahuel,440224,65.81,0.1,77.52
Buena Sowell,Mayahuel,706980,44.9,0.16,55.58
Buena Sowell,Mayahuel,730819,25.9,0.18,32.6
Buena Sowell,Mayahuel,904279,53.84,0.15,66.11
Bunny Wertz,Cork City,537948,82.64,0.12,99.02
Bunny Wertz,The Ale House,301648,49.13,0.15,60.62
Bunny Wertz,Wilton House,530214,62.37,0.13,75.62
Calista Presler,Dear Irving,795054,112.25,0.12,134.89
Calista Presler,Holiday Cocktail Lounge,333744,27.86,0.15,34.22
Cameron Almaguer,Cork City,157296,22.94,0.12,27.58
Cameron Almaguer,Slowly Shirley,129582,89.8,0.15,110.16
Cameron Almaguer,The Russian Lady,113624,9.96,0.14,12.11
Cami Weldon,Blind Tiger Ale House,938156,34.28,0.16,42.4
Cami Weldon,Dante,923889,12.54,0.14,15.31
Cami Weldon,Mulligan’s,387441,45.86,0.11,54.52
Cami Weldon,Mulligan’s,517999,55.84,0.13,67.68
Cami Weldon,Vaughan’s Public House,339898,14.46,0.18,18.3
Candace Mcalpin,Aldo Sohm Wine Bar,825370,91.38,0.12,109.96
Candace Mcalpin,Moran’s,342574,50.21,0.12,60.02
Candace Mcalpin,Pouring Ribbons,188675,2.99,0.15,3.67
Candace Mcalpin,The Winston,376614,25.88,0.16,32.11
Candice Leinen,Bar5,449744,52.84,0.15,65.15
Candice Leinen,Northern Soul,275412,1.89,0.11,2.25
Candice Leinen,The Blind Pig Pizza,424509,14.94,0.15,18.4
Candyce Treadwell,Mace,664450,58.3,0.19,74.43
Candyce Treadwell,Phoenix Bar and Grille,511279,28.12,0.16,35
Candyce Treadwell,The Shepherd & the Knucklehead,270159,7.47,0.16,9.26
Cara Harner,The Aviary NYC,929022,44.77,0.12,53.75
Cara Harner,The Pig and Parrot,894006,30.43,0.15,37.49
Carleen Eastwood,L BAR,740255,41.66,0.12,49.94
Carleen Eastwood,Rocking Horse Saloon,625224,100.23,0.16,124.68
Carleen Eastwood,Rocking Horse Saloon,658840,61.82,0.12,74.34
Carleen Eastwood,Rocking Horse Saloon,947317,31.91,0.15,39.26
Carly Argo,Clover Club,372337,27.39,0.17,34.25
Carly Argo,Dutch Kills,102389,49.71,0.17,62.41
Carly Argo,Primo’s,513118,26.39,0.18,33.39
Carmelina Volpe,Aldo Sohm Wine Bar,135235,34.39,0.12,41.27
Carmelina Volpe,Raines Law Room,849968,63.29,0.12,76.18
Carmelina Volpe,Side Bar,577664,56.34,0.15,69.28
Carolee Boltz,Dante,110889,50.61,0.12,60.44
Carolee Boltz,Moran’s,206267,6.99,0.15,8.61
Carolee Boltz,Phoenix Bar and Grille,783822,40.37,0.18,50.79
Carolee Studdard,Pilsner Haus & Biergarden,816687,28.93,0.19,36.72
Carolina Burt,The NoMad Bar,529831,61.38,0.18,77.57
Caroll Saari,Cork City,322210,22.44,0.17,28.03
Caroll Saari,Louise & Jerry’s,177729,25.92,0.14,31.6
Caroll Saari,The Shepherd & the Knucklehead,978916,50.01,0.17,62.34
Caroll Saari,Wilton House,913395,48.36,0.13,58.35
Caron Caminiti,Nitecap,948177,38.28,0.14,46.83
Caron Caminiti,Please Don't Tell,944778,60.96,0.19,77.41
Caron Caminiti,Primo’s,494379,71.15,0.16,88.08
Caron Caminiti,The Pig and Parrot,427978,65.85,0.14,80.45
Carroll Baine,Maison Premiere,937429,42.15,0.18,53.01
Carroll Baine,The Honeywell,619639,50.32,0.16,62.46
Carroll Baine,Tørst,238554,51.79,0.12,62.22
Carroll Baine,Tørst,297363,61.81,0.18,78
Carroll Baine,Tørst,521236,50.86,0.15,62.32
Carroll Baine,Tørst,652224,30.41,0.14,37.17
Carroll Baine,Tørst,698204,47.35,0.11,56.33
Carroll Baine,Tørst,698793,16.35,0.15,20.07
Carroll Baine,Tørst,787537,14.45,0.16,17.9
Carroll Baine,Tørst,885672,30.73,0.15,37.77
Casandra Lund,Bar Goto,701524,23.86,0.19,30.47
Casandra Lund,Broken Shaker,116577,33.9,0.15,41.84
Casey Schlager,Bar5,824003,81.31,0.19,103.25
Casey Schlager,Pig’s Eye Pub,152309,45.41,0.17,56.87
Casey Schlager,Pig’s Eye Pub,239588,71.1,0.17,88.82
Casey Schlager,Pig’s Eye Pub,404247,59.39,0.19,75.55
Casey Schlager,Pig’s Eye Pub,602318,17.94,0.15,22
Casey Schlager,Pig’s Eye Pub,662812,31.21,0.18,39.46
Casey Schlager,Vaughan’s Public House,322274,103.83,0.16,128.65
Casimira Ammann,Northern Soul,147354,37.75,0.19,48.05
Casimira Ammann,Northern Soul,242641,60.26,0.12,72.45
Casimira Ammann,Northern Soul,348890,15.42,0.16,19.07
Casimira Ammann,Northern Soul,420016,21.89,0.17,27.45
Casimira Ammann,Northern Soul,922516,4.97,0.14,6.08
Cassaundra Lebowitz,Dante,860260,47.9,0.11,56.95
Cassaundra Lebowitz,Moran’s,926728,70.83,0.12,85.25
Cassaundra Lebowitz,Pouring Ribbons,637290,34.4,0.17,43.12
Cassaundra Lebowitz,Raines Law Room,503676,88.1,0.18,111.01
Cassaundra Lebowitz,The Ale House,929038,35.44,0.11,41.92
Cassaundra Lebowitz,The Press,247118,15.44,0.11,18.34
Cassi Radney,L BAR,909836,52.7,0.15,64.81
Cassi Radney,Pig’s Eye Pub,405967,48.89,0.15,60.05
Cassi Radney,The Blind Pig Pizza,271661,72.83,0.14,89.23
Cassi Radney,Vaughan’s Public House,199132,83.73,0.15,103.42
Cassi Radney,Vaughan’s Public House,205451,48.76,0.15,59.81
Cassi Radney,Vaughan’s Public House,425499,43.54,0.1,51.43
Cassi Radney,Vaughan’s Public House,503903,43.21,0.15,53.36
Cassi Radney,Vaughan’s Public House,607266,79.54,0.1,93.99
Cassi Radney,Vaughan’s Public House,745850,43.4,0.1,51.28
Cassi Radney,Vaughan’s Public House,966454,34.74,0.16,42.95
Cassi Radney,Vaughan’s Public House,992433,67.21,0.16,83.1
Cassie Sak,Death & Company,112737,46.33,0.11,55.01
Cassie Sak,Death & Company,176904,31.36,0.12,37.63
Cassie Sak,Death & Company,219779,60.8,0.16,75.43
Cassie Sak,Death & Company,266786,22.92,0.2,29.42
Cassie Sak,Death & Company,398773,29.39,0.17,36.93
Cassie Sak,Death & Company,438305,45.8,0.19,58.47
Cassie Sak,Death & Company,745070,13.96,0.18,17.62
Cassie Sak,Death & Company,901505,45.82,0.16,56.88
Cassie Sak,Death & Company,913621,54.8,0.15,67.37
Cassie Sak,Death & Company,977360,72.73,0.12,86.82
Cassie Sak,Death & Company,994406,20.42,0.14,24.81
Cassie Sak,The NoMad Bar,428635,137.81,0.12,164.56
Caterina Borda,Death & Company,714840,23.39,0.16,29.07
Caterina Borda,Please Don't Tell,520562,28.44,0.12,34.23
Caterina Borda,Side Bar,404103,53.34,0.18,67.17
Cathern Gateley,Dante,525808,13.41,0.15,16.52
Cathern Gateley,Primo’s,856702,19.45,0.12,23.32
Catina Veal,Bar5,441714,66.84,0.17,83.69
Catina Veal,Cooper’s Union,631240,51.34,0.18,64.97
Catina Veal,Ghost Donkey,970554,52.49,0.12,62.91
Catina Veal,The Dead Rabbit,743906,46.26,0.19,58.82
Catina Veal,The Winston,283246,18.42,0.13,22.26
Catina Veal,The Winston,890710,55.79,0.18,70.32
Catina Veal,Tørst,408030,64.73,0.16,80.51
Cecil Stillings,Rocking Horse Saloon,294577,65.78,0.19,83.56
Cecil Stillings,Rocking Horse Saloon,488667,21.94,0.18,27.66
Cecil Stillings,Rocking Horse Saloon,500309,37.88,0.13,46
Cecil Stillings,Rocking Horse Saloon,534851,41.38,0.15,50.9
Cecil Stillings,Rocking Horse Saloon,569605,17.45,0.19,22.21
Cecil Stillings,Rocking Horse Saloon,633675,16.94,0.14,20.71
Cecil Stillings,Rocking Horse Saloon,677645,56.32,0.2,72.23
Cecil Stillings,Rocking Horse Saloon,752669,31.41,0.17,39.31
Cecil Stillings,Rocking Horse Saloon,878118,32.41,0.13,39.28
Cecil Stillings,The Blind Pig Pizza,782223,24.42,0.14,29.66
Cecily Shorey,Angel’s Share,431004,39.42,0.13,47.47
Cecily Shorey,Dante,904082,34.32,0.14,41.99
Cecily Shorey,DC’s Tavern,337769,63.85,0.11,75.94
Cecily Shorey,L BAR,975506,37.68,0.11,44.59
Cecily Shorey,Louise & Jerry’s,336849,88.23,0.16,109.65
Cecily Shorey,Mace,609806,49.13,0.2,63.02
Celeste Laguardia,Blind Tiger Ale House,542022,61.7,0.14,75.45
Celeste Laguardia,Broken Shaker,346661,63.76,0.17,79.99
Celeste Laguardia,Moran’s,942231,7.98,0.11,9.5
Celeste Laguardia,Zack’s Oak Bar & Restaurant,965053,35.39,0.14,43.15
Chante Singleton,The Aviary NYC,249331,25.42,0.11,30.23
Chantelle Marcucci,Cork City,334556,59.33,0.14,72.45
Chantelle Marcucci,Dante,569303,18.4,0.17,22.96
Chantelle Marcucci,The Aviary NYC,425686,53.12,0.15,65.37
Chantelle Marcucci,The Press,615855,12.45,0.18,15.66
Chantelle Marcucci,The Russian Lady,305898,69.79,0.18,88.09
Charissa Lyke,Cork City,970621,36.91,0.11,43.73
Charissa Lyke,Ghost Donkey,992883,14.33,0.12,17.11
Charissa Lyke,Mayahuel,991946,15.96,0.17,20.02
Charlena Pals,Phoenix Bar and Grille,123525,39.39,0.1,46.48
Charlena Pals,Phoenix Bar and Grille,287806,82.89,0.19,105.85
Charlena Pals,Phoenix Bar and Grille,302198,38.86,0.11,46.1
Charlena Pals,Phoenix Bar and Grille,355465,14.29,0.2,18.29
Charlena Pals,Phoenix Bar and Grille,653602,39.22,0.16,48.82
Charlena Pals,Phoenix Bar and Grille,716864,91.2,0.18,115.18
Charlena Pals,Phoenix Bar and Grille,729221,8.07,0.19,10.3
Charlena Pals,Phoenix Bar and Grille,833322,31.81,0.18,40
Charlena Pals,Phoenix Bar and Grille,869787,56.35,0.14,68.58
Charlena Pals,Pilsner Haus & Biergarden,894559,28.94,0.11,34.4
Charlena Pals,The Ale House,153004,127.54,0.2,163.48
Charlena Pals,The Winston,986854,88.19,0.18,111.27
Charlena Pals,Zack’s Oak Bar & Restaurant,578269,69.8,0.16,86.69
Charlene Rood,Cork City,899445,45.07,0.17,56.5
Charles Gorton,Federal Cafe,311925,74.3,0.19,94.53
Charles Gorton,Federal Cafe,998617,55.85,0.14,67.87
Charles Gorton,The Blind Pig Pizza,127840,25.41,0.17,31.78
Charles Gorton,The Blind Pig Pizza,221909,58.61,0.11,69.9
Charles Gorton,The Blind Pig Pizza,245647,50.93,0.12,60.77
Charles Gorton,The Blind Pig Pizza,331969,53.79,0.14,65.56
Charles Gorton,The Blind Pig Pizza,344533,21.72,0.14,26.47
Charles Gorton,The Blind Pig Pizza,414522,31.9,0.17,39.79
Charles Gorton,The Blind Pig Pizza,515235,45.34,0.11,53.62
Charles Gorton,The Blind Pig Pizza,528178,22.43,0.16,27.73
Charley Wolfgang,Attaboy,393584,115.07,0.17,144.61
Charley Wolfgang,Cooper’s Union,352644,59.82,0.15,73.73
Charley Wolfgang,Cooper’s Union,847656,68.77,0.17,86.44
Charley Wolfgang,Moran’s,403532,63.06,0.12,75.64
Charley Wolfgang,The Dead Rabbit,145578,11.47,0.12,13.79
Charley Wolfgang,The Pig and Parrot,680603,60.86,0.15,74.71
Charley Wolfgang,Zack’s Oak Bar & Restaurant,964901,18.44,0.14,22.47
Charmain Stenberg,Federal Cafe,126506,53.36,0.11,63.55
Charmain Stenberg,Federal Cafe,846769,53.36,0.18,67.5
Charmain Stenberg,Grand Vin,317932,90.6,0.11,107.95
Charmain Stenberg,Mayahuel,597352,28.42,0.11,33.89
Charmain Stenberg,Wilton House,943786,13.88,0.12,16.56
Chas Loan,Dutch Kills,756714,45.24,0.2,58.04
Chas Loan,McSorley’s Old Ale House,158182,18.95,0.12,22.68
Chas Loan,The Honeywell,643285,41.35,0.17,51.8
Chelsey Loving,Cork City,449035,45.37,0.14,55.47
Chelsey Loving,Phoenix Bar and Grille,903164,20.52,0.15,25.33
Chelsey Loving,Side Bar,677117,12.46,0.17,15.6
Chelsey Loving,The Winston,461897,24.9,0.12,29.87
Cherri Plum,The Russian Lady,111411,32.59,0.12,39.07
Cherri Plum,The Russian Lady,538435,41.07,0.17,51.58
Cherri Plum,The Russian Lady,545381,94.75,0.2,121.65
Cherri Plum,The Russian Lady,766274,28.41,0.13,34.38
Cherri Plum,The Russian Lady,856941,60.35,0.17,75.76
Cherri Plum,The Russian Lady,919781,46.16,0.11,54.93
Cherri Plum,The Russian Lady,988054,40.37,0.12,48.55
Cheryll Grant,Dante,241844,14.2,0.13,17.24
Cheryll Grant,Dante,702308,10.44,0.19,13.34
Cheryll Grant,Dante,913184,57.65,0.17,72.4
Cheryll Grant,Death & Company,107033,28.4,0.15,34.96
Cheryll Grant,McSorley’s Old Ale House,325589,20.94,0.12,25.04
Chi Mcwaters,The Blind Pig Pizza,526516,76.31,0.16,94.89
Chong Scarborough,Angel’s Share,247289,75.83,0.14,92.39
Chong Scarborough,Angel’s Share,474867,67.35,0.12,80.54
Chong Scarborough,Angel’s Share,554319,90.08,0.18,113.63
Chong Scarborough,Angel’s Share,685498,83.45,0.12,99.77
Chong Scarborough,Angel’s Share,726061,115.31,0.18,146.21
Chong Scarborough,Angel’s Share,736570,14.23,0.16,17.67
Chong Scarborough,Angel’s Share,826264,75.62,0.18,95.66
Chong Scarborough,Angel’s Share,873149,44.17,0.14,53.78
Chong Scarborough,Angel’s Share,969495,49.68,0.19,63.44
Chong Scarborough,Maison Premiere,360192,78.33,0.12,93.56
Chris Stice,Clover Club,303445,58.03,0.16,71.74
Chris Stice,Mace,582046,75.77,0.11,89.72
Chris Stice,Nitecap,630431,9.96,0.14,12.2
Chris Stice,Northern Soul,227316,24.9,0.15,30.54
Chris Stice,Pouring Ribbons,590445,34.39,0.17,43.18
Chris Stice,Raines Law Room,290886,56.35,0.11,67.15
Chris Stice,The Blind Pig Pizza,830606,15.96,0.17,19.93
Christal Maria,Blind Tiger Ale House,294466,57.73,0.15,71.15
Christal Maria,Broken Shaker,768916,9.96,0.13,12.09
Christal Maria,Dutch Kills,898889,33.38,0.19,42.55
Christal Maria,Finnegan’s Pub,334359,53.33,0.11,63.13
Christal Maria,The Aviary NYC,780611,6.98,0.19,8.92
Christal Maria,Tørst,944243,79.91,0.16,99.23
Christal Richarson,Carpe Diem Pub & Restaurant,132465,37.86,0.13,45.92
Christal Richarson,Carpe Diem Pub & Restaurant,152122,25.89,0.14,31.58
Christal Richarson,Carpe Diem Pub & Restaurant,156969,101.64,0.1,119.78
Christal Richarson,Carpe Diem Pub & Restaurant,294353,43.12,0.2,55.25
Christal Richarson,Carpe Diem Pub & Restaurant,419099,25.89,0.16,32.1
Christal Richarson,Carpe Diem Pub & Restaurant,489677,40.43,0.13,48.95
Christal Richarson,Carpe Diem Pub & Restaurant,561144,46.35,0.16,57.43
Christal Richarson,Carpe Diem Pub & Restaurant,711241,47,0.1,55.44
Christal Richarson,Carpe Diem Pub & Restaurant,980821,30.17,0.12,36.13
Christal Richarson,DC’s Tavern,111403,87.36,0.15,107.23
Christia Liberatore,Aldo Sohm Wine Bar,938092,88.74,0.1,104.55
Christia Liberatore,McSorley’s Old Ale House,851439,61.27,0.14,74.93
Christopher Provence,Cork City,208282,53.37,0.2,68.28
Christopher Provence,Death & Company,232833,32.37,0.18,40.86
Christopher Provence,Please Don't Tell,713292,48.89,0.12,58.7
Christopher Provence,Primo’s,768413,27.43,0.11,32.56
Chun Pointer,Employees Only,583240,34.88,0.14,42.37
Chun Pointer,Federal Cafe,177220,70.31,0.1,82.79
Chun Pointer,Raines Law Room,472115,59.83,0.15,73.42
Chun Pointer,The Honeywell,383443,60.17,0.12,72.38
Ciara Cerrato,Raines Law Room,763299,113.63,0.18,143.96
Ciara Strachan,Dear Irving,814719,42.91,0.15,52.7
Ciara Strachan,Grand Vin,358625,63.91,0.12,76.71
Ciara Strachan,Louise & Jerry’s,122323,17.44,0.17,21.92
Ciera Pletcher,Cork City,210070,28.82,0.11,34.3
Ciera Pletcher,Death & Company,352698,54.3,0.19,68.88
Ciera Pletcher,The Blind Pig Pizza,980115,76.99,0.2,98.66
Ciera Pletcher,The Press,321013,26.41,0.11,31.39
Cindi Ming,McSorley’s Old Ale House,136192,98.79,0.12,118.63
Claretta Mattes,G.Millz Boken Roadhouse,934137,23.94,0.15,29.37
Claretta Mattes,Primo’s,592254,87.69,0.12,104.92
Claretta Mattes,Slowly Shirley,121744,69.35,0.15,84.97
Claudette Strope,Cooper’s Union,174012,60.82,0.15,74.68
Claudette Strope,Cork City,672323,66.37,0.11,78.54
Claudette Strope,Mulligan’s,760884,69.81,0.11,83.22
Claudette Strope,Northern Soul,345837,57.5,0.17,72.04
Claudette Strope,Northern Soul,424238,70.38,0.16,87.46
Claudette Strope,Northern Soul,844251,30.38,0.19,38.7
Claudette Strope,Northern Soul,864486,20.9,0.14,25.46
Claudine Villano,Attaboy,105779,54.38,0.11,64.41
Claudine Villano,L BAR,896924,12.45,0.2,15.93
Claudine Villano,McSorley’s Old Ale House,266495,44.88,0.17,56.03
Claudine Villano,The Honeywell,416269,54.33,0.13,65.7
Clementina Moultrie,L BAR,141849,44.14,0.2,56.64
Clementina Moultrie,L BAR,631537,18.45,0.2,23.62
Clementina Moultrie,L BAR,695671,43.38,0.1,51.08
Clementina Moultrie,Pig’s Eye Pub,691795,63.34,0.16,78.69
Clementina Moultrie,The Blind Pig Pizza,972864,44.01,0.11,52.12
Clementina Moultrie,The Press,330262,28.39,0.1,33.48
Clementina Moultrie,Vaughan’s Public House,964822,32.83,0.14,40.09
Cleotilde Bedsole,Cork City,429454,134.77,0.13,162.41
Cleotilde Bedsole,Cork City,668855,54.85,0.13,66.31
Cleotilde Bedsole,Pilsner Haus & Biergarden,100399,82.85,0.13,100.07
Cleotilde Bedsole,Pilsner Haus & Biergarden,143683,44.91,0.11,53.44
Cleotilde Bedsole,Pilsner Haus & Biergarden,165147,73.84,0.2,94.67
Cleotilde Bedsole,Pilsner Haus & Biergarden,266913,63.88,0.1,75.42
Cleotilde Bedsole,Pilsner Haus & Biergarden,297588,107.29,0.16,133.15
Cleotilde Bedsole,Pilsner Haus & Biergarden,333636,80.34,0.18,101.86
Cleotilde Bedsole,Pilsner Haus & Biergarden,458457,111.78,0.12,134.26
Cleotilde Bedsole,Pilsner Haus & Biergarden,568983,7.98,0.18,10.05
Cleotilde Bedsole,Pilsner Haus & Biergarden,843091,85.82,0.14,104.71
Cleotilde Bedsole,Pilsner Haus & Biergarden,921133,50.4,0.14,61.73
Cleotilde Mcfarren,L BAR,996931,28.39,0.16,35.22
Cleotilde Mcfarren,Phoenix Bar and Grille,564888,52.13,0.17,65.14
Cleta Napoli,Pig’s Eye Pub,334182,64.57,0.12,77.51
Cleta Napoli,Pig’s Eye Pub,482118,52.91,0.19,67.15
Cleta Napoli,Pig’s Eye Pub,542114,84.75,0.11,100.77
Cleta Napoli,Pig’s Eye Pub,618523,20.94,0.11,24.81
Cleta Napoli,Pig’s Eye Pub,671608,20.94,0.14,25.48
Cleta Napoli,Pig’s Eye Pub,756553,60.13,0.11,71.39
Cleta Napoli,Pig’s Eye Pub,861080,49.39,0.12,59.45
Cleta Napoli,Pig’s Eye Pub,897787,54.88,0.19,69.77
Cleta Napoli,Pig’s Eye Pub,960127,61.65,0.17,77.26
Cleta Napoli,Rocking Horse Saloon,566255,66.29,0.15,81.51
Cleta Napoli,Side Bar,640950,59.32,0.16,73.64
Cletus Quimby,Bar Goto,670391,26.17,0.16,32.37
Cletus Quimby,Black Bear Bar & Grill,816317,36.36,0.15,44.58
Cletus Quimby,Finnegan’s Pub,852071,63.97,0.14,77.99
Clifford Antonelli,The Honeywell,117652,58.84,0.11,69.6
